Christian B. Anfinsen,chemistry,1972,"for his work on ribonuclease, especially concerning the connection between the amino acid sequence and the biologically active conformation"
Stanford Moore,chemistry,1972,for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule
William H. Stein,chemistry,1972,for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule
Gerald M. Edelman,medicine,1972,for their discoveries concerning the chemical structure of antibodies
Rodney R. Porter,medicine,1972,for their discoveries concerning the chemical structure of antibodies
Heinrich Böll,literature,1972,for his writing which through its combination of a broad perspective on his time and a sensitive skill in characterization has contributed to a renewal of German literature
John R. Hicks,economics,1972,for their pioneering contributions to general economic equilibrium theory and welfare theory
Kenneth J. Arrow,economics,1972,for their pioneering contributions to general economic equilibrium theory and welfare theory
Dennis Gabor,physics,1971,for his invention and development of the holographic method
Gerhard Herzberg,chemistry,1971,"for his contributions to the knowledge of electronic structure and geometry of molecules, particularly free radicals"
"Earl W. Sutherland, Jr.",medicine,1971,for his discoveries concerning the mechanisms of the action of hormones
Pablo Neruda,literature,1971,for a poetry that with the action of an elemental force brings alive a continent’s destiny and dreams
Willy Brandt,peace,1971,for paving the way for a meaningful dialogue between East and West
Simon Kuznets,economics,1971,for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development
Hannes Olof Gösta Alfvén,physics,1970,for fundamental work and discoveries in magnetohydro-dynamics with fruitful applications in different parts of plasma physics
Louis Eugène Félix Néel,physics,1970,for fundamental work and discoveries concerning antiferromagnetism and ferrimagnetism which have led to important applications in solid state physics
Luis F. Leloir,chemistry,1970,for his discovery of sugar nucleotides and their role in the biosynthesis of carbohydrates
Sir Bernard Katz,medicine,1970,"for their discoveries concerning the humoral transmittors in the nerve terminals and the mechanism for their storage, release and inactivation"
Ulf von Euler,medicine,1970,"for their discoveries concerning the humoral transmittors in the nerve terminals and the mechanism for their storage, release and inactivation"
Julius Axelrod,medicine,1970,"for their discoveries concerning the humoral transmittors in the nerve terminals and the mechanism for their storage, release and inactivation"
Aleksandr Isayevich Solzhenitsyn,literature,1970,for the ethical force with which he has pursued the indispensable traditions of Russian literature
Norman E. Borlaug,peace,1970,for having given a well-founded hope – the green revolution
Paul A. Samuelson,economics,1970,for the scientific work through which he has developed static and dynamic economic theory and actively contributed to raising the level of analysis in economic science
Murray Gell-Mann,physics,1969,for his contributions and discoveries concerning the classification of elementary particles and their interactions
Derek H. R. Barton,chemistry,1969,for their contributions to the development of the concept of conformation and its application in chemistry
Odd Hassel,chemistry,1969,for their contributions to the development of the concept of conformation and its application in chemistry
Max Delbrück,medicine,1969,for their discoveries concerning the replication mechanism and the genetic structure of viruses
Alfred D. Hershey,medicine,1969,for their discoveries concerning the replication mechanism and the genetic structure of viruses
Salvador E. Luria,medicine,1969,for their discoveries concerning the replication mechanism and the genetic structure of viruses
Samuel Beckett,literature,1969,"for his writing, which – in new forms for the novel and drama – in the destitution of modern man acquires its elevation"
"International Labour Organization (I.L.O.)
",peace,1969,for creating international legislation insuring certain norms for working conditions in every country
Ragnar Frisch,economics,1969,for having developed and applied dynamic models for the analysis of economic processes
Jan Tinbergen,economics,1969,for having developed and applied dynamic models for the analysis of economic processes
Luis Walter Alvarez,physics,1968,"for his decisive contributions to elementary particle physics, in particular the discovery of a large number of resonance states, made possible through his development of the technique of using hydrogen bubble chamber and data analysis"
Lars Onsager,chemistry,1968,"for the discovery of the reciprocal relations bearing his name, which are fundamental for the thermodynamics of irreversible processes"
Robert W. Holley,medicine,1968,for their interpretation of the genetic code and its function in protein synthesis
